class,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
running,0.8777955174446106,0.0949612557888031,-0.18478527665138245,0.9988752007484436,0.8730427026748657,0.08155164122581482,-0.16246646642684937,0.9986563324928284,0.8725049495697021,0.08117660880088806,-0.16239023208618164,0.998497724533081,0.8719834089279175,0.08095291256904602,-0.16242282092571259,0.9985273480415344,0.8713818192481995,0.08282208442687988,-0.19843092560768127,0.998814046382904,0.8695693016052246,0.08318176865577698,-0.1984453648328781,0.9987381100654602,0.8676625490188599,0.08368852734565735,-0.198526531457901,0.9988107085227966,0.8628007769584656,0.08882328867912292,-0.054434265941381454,0.997584342956543,0.8566542267799377,0.09310194849967957,-0.21749502420425415,0.9981294274330139,0.8751838803291321,0.11065256595611572,-0.1418977826833725,0.9980481266975403,0.8732113242149353,0.11151126027107239,-0.18934211134910583,0.9980587959289551,0.8502221703529358,0.17497767508029938,0.09580941498279572,0.998708188533783,0.8324651718139648,0.1805371642112732,-0.2690410017967224,0.9989621043205261,0.8493623733520508,0.2280997782945633,0.32548919320106506,0.6870900988578796,0.781411349773407,0.25891703367233276,-0.3138466775417328,0.8751271367073059,0.8921831846237183,0.20393826067447662,0.48856011033058167,0.13035447895526886,0.781890869140625,0.35899174213409424,-0.30719175934791565,0.16964863240718842,0.9104400277137756,0.19798262417316437,0.5288155674934387,0.11787869036197662,0.7681591510772705,0.4377184808254242,-0.32626956701278687,0.15126708149909973,0.910262405872345,0.19137507677078247,0.4965791404247284,0.11809457838535309,0.7785810828208923,0.442353218793869,-0.33919230103492737,0.15093377232551575,0.9026249647140503,0.1930287927389145,0.4798417091369629,0.118614561855793,0.7826007008552551,0.4307059645652771,-0.3095669746398926,0.14575932919979095,0.8116133213043213,0.38748863339424133,0.10798624157905579,0.9988784193992615,0.7873334884643555,0.3913004696369171,-0.10827971994876862,0.9993775486946106,0.8688207864761353,0.5072677135467529,0.0677730068564415,0.8767264485359192,0.7733315825462341,0.5952919125556946,-0.14984795451164246,0.9590096473693848,0.9339705109596252,0.6487671136856079,0.09881303459405899,0.9276804327964783,0.6716539859771729,0.6614575982093811,-0.058796290308237076,0.969759464263916,0.9344868063926697,0.6864681243896484,0.09940126538276672,0.9540234804153442,0.6555923223495483,0.6732000708580017,-0.05034627765417099,0.9645437002182007,0.9778245687484741,0.6501809358596802,0.06465379893779755,0.8132791519165039,0.6423177719116211,0.7131258249282837,-0.11010124534368515,0.8814721703529358
running,0.8778483271598816,0.09479866921901703,-0.15232175588607788,0.9989875555038452,0.8730475306510925,0.08147118240594864,-0.1315804272890091,0.9987903833389282,0.8725065588951111,0.08110373467206955,-0.13153374195098877,0.9986474514007568,0.8719832897186279,0.08088979125022888,-0.1315653771162033,0.998674213886261,0.8714122176170349,0.08276571333408356,-0.1645376831293106,0.9989325404167175,0.8696280717849731,0.08314737677574158,-0.16455984115600586,0.9988641142845154,0.8677628040313721,0.08367321640253067,-0.16467240452766418,0.998929500579834,0.862802267074585,0.08882272988557816,-0.0328279472887516,0.9978250861167908,0.8569148778915405,0.09316350519657135,-0.1819629818201065,0.9983163475990295,0.8752828240394592,0.11058850586414337,-0.11308992654085159,0.9982419610023499,0.8734036684036255,0.11147407442331314,-0.15656942129135132,0.9982523322105408,0.8501506447792053,0.17511911690235138,0.0983051136136055,0.9988274574279785,0.8328987956047058,0.18075136840343475,-0.2268134504556656,0.9990651607513428,0.849222719669342,0.2300153374671936,0.289681077003479,0.6528425216674805,0.781349778175354,0.25889408588409424,-0.26142412424087524,0.8835969567298889,0.8922563195228577,0.20366869866847992,0.3992954194545746,0.20403806865215302,0.781791090965271,0.3520735204219818,-0.2562388777732849,0.2458360344171524,0.9104434251785278,0.19799546897411346,0.4278947114944458,0.1895720660686493,0.7687059044837952,0.3963637948036194,-0.2741684317588806,0.22570443153381348,0.9099699854850769,0.19113175570964813,0.40038004517555237,0.1901458352804184,0.7790547609329224,0.39799731969833374,-0.28703421354293823,0.22492417693138123,0.9025312662124634,0.19283103942871094,0.39076530933380127,0.1883806735277176,0.7827812433242798,0.3883352279663086,-0.25912168622016907,0.2161448448896408,0.8117893934249878,0.3880999982357025,0.10414204746484756,0.9989400506019592,0.7870827913284302,0.39130064845085144,-0.10438745468854904,0.9994202256202698,0.87625652551651,0.5030009150505066,0.05685250088572502,0.8655001521110535,0.7733837366104126,0.5807445049285889,-0.14776991307735443,0.9604487419128418,0.9339668154716492,0.6468003988265991,0.09028825908899307,0.9216184616088867,0.6795721054077148,0.6614238619804382,-0.0660751461982727,0.9693827033042908,0.9344201683998108,0.6829618215560913,0.09090708941221237,0.9483031630516052,0.6642729043960571,0.6705601811408997,-0.05955817922949791,0.9572148323059082,0.9765754342079163,0.6501657962799072,0.054135773330926895,0.8170943856239319,0.6658234596252441,0.7131280899047852,-0.12539124488830566,0.8859449625015259
running,0.878405749797821,0.09539231657981873,-0.15793637931346893,0.999088704586029,0.8736117482185364,0.08166723698377609,-0.1358620971441269,0.9989109635353088,0.8730773329734802,0.08125288784503937,-0.1358260065317154,0.9987821578979492,0.8725587129592896,0.080998994410038,-0.1358775645494461,0.998806357383728,0.8718382716178894,0.08305457979440689,-0.17091961205005646,0.9990391731262207,0.8699666261672974,0.08345850557088852,-0.17093206942081451,0.9989774823188782,0.868025541305542,0.0840076208114624,-0.17102587223052979,0.9990363717079163,0.863138735294342,0.08883965760469437,-0.03367080166935921,0.9980416893959045,0.857093870639801,0.09336115419864655,-0.19124339520931244,0.9984844923019409,0.8757092952728271,0.11111699044704437,-0.1172485426068306,0.9984154105186462,0.8736891150474548,0.11210785806179047,-0.16321179270744324,0.9984259605407715,0.8502822518348694,0.171848863363266,0.10126194357872009,0.9989326596260071,0.8335334062576294,0.18098069727420807,-0.24187618494033813,0.9991558790206909,0.8492422103881836,0.22516153752803802,0.2991790473461151,0.6223790645599365,0.7839441299438477,0.2597043812274933,-0.27931058406829834,0.8909839391708374,0.8946126103401184,0.2057882398366928,0.44775480031967163,0.26954159140586853,0.7825036644935608,0.36191555857658386,-0.27572375535964966,0.31174737215042114,0.9114271998405457,0.20518265664577484,0.4798005223274231,0.25316956639289856,0.7739434242248535,0.3987596333026886,-0.2943131625652313,0.28854799270629883,0.9110836982727051,0.1994989812374115,0.45488518476486206,0.25438693165779114,0.7839488387107849,0.4007596969604492,-0.30720558762550354,0.28773754835128784,0.904342770576477,0.19956205785274506,0.4400646686553955,0.25035256147384644,0.7869548797607422,0.39093440771102905,-0.2783910632133484,0.27468401193618774,0.8121627569198608,0.387871652841568,0.10435536503791809,0.9989922046661377,0.7874171137809753,0.39117658138275146,-0.10461074858903885,0.9994305372238159,0.8759111762046814,0.5018889307975769,0.05615820363163948,0.864450216293335,0.7893591523170471,0.559325635433197,-0.12709835171699524,0.9602370262145996,0.9339897632598877,0.6491379141807556,0.08311811089515686,0.9188204407691956,0.7076734900474548,0.6510941386222839,-0.019616566598415375,0.9656004905700684,0.9347431063652039,0.683699369430542,0.0830998420715332,0.9441103339195251,0.691339373588562,0.6573202610015869,-0.00990307703614235,0.943272590637207,0.976905882358551,0.6509619951248169,0.04676785692572594,0.8231589794158936,0.7076404094696045,0.7062164545059204,-0.06500478833913803,0.8844924569129944
running,0.8801606297492981,0.09538888186216354,-0.1600896418094635,0.9991797804832458,0.8752089142799377,0.0816863402724266,-0.13858622312545776,0.9990196824073792,0.8746675848960876,0.08128883689641953,-0.13855595886707306,0.9989036917686462,0.8740977048873901,0.08104894310235977,-0.13862407207489014,0.998925507068634,0.873130738735199,0.08304336667060852,-0.1732417196035385,0.9991351962089539,0.8710159659385681,0.08342408388853073,-0.17324893176555634,0.9990796446800232,0.8688005805015564,0.08394687622785568,-0.17332397401332855,0.9991326332092285,0.8641448616981506,0.08883623778820038,-0.036660220474004745,0.998237133026123,0.8575402498245239,0.09325326979160309,-0.19256773591041565,0.9986358880996704,0.8772691488265991,0.11114341765642166,-0.1194663867354393,0.9985731840133667,0.8749911189079285,0.11210738867521286,-0.1648903638124466,0.9985828995704651,0.8507845401763916,0.17137378454208374,0.10033197700977325,0.9990329742431641,0.8350844979286194,0.179148867726326,-0.2389599084854126,0.9992385506629944,0.8480305075645447,0.22871072590351105,0.30134397745132446,0.604034423828125,0.7890322208404541,0.25944072008132935,-0.2733548879623413,0.8980281949043274,0.8971862196922302,0.2228737622499466,0.4307502508163452,0.33282366394996643,0.7890470027923584,0.36104223132133484,-0.264671266078949,0.37381112575531006,0.9117457270622253,0.22335539758205414,0.4619123935699463,0.31436920166015625,0.7841242551803589,0.3895685076713562,-0.28207623958587646,0.348949670791626,0.9119032025337219,0.21768419444561005,0.4334404766559601,0.31605857610702515,0.7931553721427917,0.39017215371131897,-0.2949836552143097,0.34775564074516296,0.9067991971969604,0.218545064330101,0.42190080881118774,0.3103329837322235,0.7950407266616821,0.380380243062973,-0.2675166726112366,0.3315439522266388,0.8133098483085632,0.38614121079444885,0.09448609501123428,0.9990425705909729,0.7874146103858948,0.38938623666763306,-0.09471762925386429,0.999454915523529,0.8748987913131714,0.5001091957092285,0.05257442966103554,0.8649354577064514,0.7698798775672913,0.559975266456604,-0.1119445413351059,0.9602107405662537,0.9314062595367432,0.6513127088546753,0.08460753411054611,0.9152721762657166,0.6961203217506409,0.681194543838501,-0.03186463564634323,0.9643922448158264,0.9322059750556946,0.6841701865196228,0.0838664174079895,0.934321403503418,0.6796932816505432,0.6904057264328003,-0.024612529203295708,0.9334802031517029,0.9721592664718628,0.653408408164978,0.05023559182882309,0.8257361650466919,0.6875227093696594,0.7387063503265381,-0.07651031017303467,0.8854520916938782
running,0.8817294239997864,0.09627556800842285,-0.14099211990833282,0.9992616772651672,0.876846969127655,0.08231595903635025,-0.12072499841451645,0.9991174340248108,0.8763079047203064,0.08191464096307755,-0.1207214966416359,0.9990128874778748,0.8757029175758362,0.08163216710090637,-0.12078429758548737,0.9990326166152954,0.8747979998588562,0.08345242589712143,-0.1527322381734848,0.9992215037345886,0.8726751804351807,0.08372090011835098,-0.1527211219072342,0.9991714358329773,0.8703450560569763,0.08412840962409973,-0.15277796983718872,0.9992191791534424,0.8658085465431213,0.08892058581113815,-0.02532500959932804,0.9984127283096313,0.8588629961013794,0.09325677901506424,-0.16891629993915558,0.9987719655036926,0.8787291646003723,0.11209835857152939,-0.10291656851768494,0.9987148642539978,0.8762184381484985,0.1126781702041626,-0.1447686403989792,0.9987239837646484,0.8522907495498657,0.16785617172718048,0.10214465856552124,0.999123752117157,0.8360581994056702,0.17402127385139465,-0.22146832942962646,0.999313235282898,0.8480368852615356,0.2316010594367981,0.28721582889556885,0.5943526029586792,0.7967901229858398,0.2592891752719879,-0.2637583911418915,0.9055777788162231,0.8986037969589233,0.23802132904529572,0.3939436674118042,0.39229077100753784,0.7930643558502197,0.35738998651504517,-0.2679339647293091,0.43280574679374695,0.9124510884284973,0.2415357083082199,0.4206295907497406,0.37241458892822266,0.7834441661834717,0.38584622740745544,-0.28785568475723267,0.4082895517349243,0.912693440914154,0.23782378435134888,0.39236438274383545,0.3743952512741089,0.7962455749511719,0.3871959447860718,-0.300997793674469,0.4068675637245178,0.9080986976623535,0.2380080670118332,0.3845653533935547,0.3674335777759552,0.7956217527389526,0.38059505820274353,-0.2714863121509552,0.38957950472831726,0.8138197660446167,0.3716673254966736,0.09298522770404816,0.9990327954292297,0.7906434535980225,0.38039645552635193,-0.09318435192108154,0.9994321465492249,0.8705896735191345,0.4987499415874481,0.040193185210227966,0.8570665717124939,0.7755752801895142,0.5569455027580261,-0.12289442867040634,0.9575300216674805,0.9280527830123901,0.6543887853622437,0.0657501220703125,0.9024330377578735,0.7109367251396179,0.6851643323898315,-0.06883811950683594,0.959514856338501,0.9295579791069031,0.6870952248573303,0.06483359634876251,0.9222903847694397,0.6948598623275757,0.7007981538772583,-0.06691260635852814,0.9215086102485657,0.969671368598938,0.6609352827072144,0.024030379951000214,0.8221061825752258,0.7237548828125,0.7425771951675415,-0.14632302522659302,0.8829762935638428
running,0.8837833404541016,0.09709320217370987,-0.1349579393863678,0.9993354678153992,0.878607988357544,0.08245313167572021,-0.11651945114135742,0.9992055296897888,0.8779354691505432,0.08202990144491196,-0.11652316153049469,0.9991113543510437,0.8771660327911377,0.08171433955430984,-0.11657839268445969,0.9991291761398315,0.8770299553871155,0.08355476707220078,-0.15306028723716736,0.9992992877960205,0.8752133846282959,0.08379589766263962,-0.15304620563983917,0.9992541670799255,0.8731648921966553,0.08416908234357834,-0.15313954651355743,0.9992971420288086,0.8667778372764587,0.08903688937425613,-0.026370903477072716,0.9985710978507996,0.8612775802612305,0.09327288717031479,-0.17973875999450684,0.9988946318626404,0.8804490566253662,0.11289694905281067,-0.09813699871301651,0.9988429546356201,0.8783894777297974,0.11305893212556839,-0.14583569765090942,0.9988513588905334,0.8525470495223999,0.16805459558963776,0.10648908466100693,0.9992078542709351,0.8365052342414856,0.17388755083084106,-0.2421761155128479,0.9993814826011658,0.8502424359321594,0.2381218522787094,0.2934167683124542,0.5990796089172363,0.795862078666687,0.2668271064758301,-0.2934182286262512,0.9143979549407959,0.9022985100746155,0.25975558161735535,0.4036295711994171,0.44948336482048035,0.7938592433929443,0.37612834572792053,-0.3015863597393036,0.48865801095962524,0.9136980175971985,0.2655256390571594,0.4315074682235718,0.4302995502948761,0.7878698706626892,0.3985905647277832,-0.32672131061553955,0.4656468331813812,0.9134165644645691,0.25966882705688477,0.40109091997146606,0.43224039673805237,0.798538327217102,0.39496898651123047,-0.3400230407714844,0.4643908143043518,0.9096718430519104,0.2590186297893524,0.39360153675079346,0.4245169758796692,0.8000785112380981,0.3817378580570221,-0.30507412552833557,0.44794973731040955,0.8132532835006714,0.37220147252082825,0.0967395156621933,0.999053955078125,0.7899683713912964,0.38875100016593933,-0.09697053581476212,0.9994587302207947,0.870350182056427,0.5047536492347717,0.09898412972688675,0.8655356168746948,0.7760107517242432,0.5771676898002625,-0.14516042172908783,0.9596272706985474,0.9266553521156311,0.6703357100486755,0.1660107970237732,0.9054566025733948,0.7331380844116211,0.7476266622543335,-0.12611839175224304,0.9612149000167847,0.9270984530448914,0.7070826888084412,0.1691427230834961,0.9231804013252258,0.7215961813926697,0.7766908407211304,-0.1295383870601654,0.9229037761688232,0.9703829884529114,0.6755719780921936,0.13256646692752838,0.8344820141792297,0.758069634437561,0.7957672476768494,-0.22583477199077606,0.8911578059196472
running,0.8846761584281921,0.0975881889462471,-0.12894317507743835,0.999401867389679,0.8794311881065369,0.0825553685426712,-0.11080771684646606,0.9992848634719849,0.8787106871604919,0.08211717009544373,-0.11081067472696304,0.9992000460624695,0.8778788447380066,0.08177728950977325,-0.11086539179086685,0.9992161393165588,0.8780275583267212,0.08362845331430435,-0.14831024408340454,0.9993693232536316,0.8763217329978943,0.08384881168603897,-0.1482919454574585,0.9993286728858948,0.8743798732757568,0.08419600874185562,-0.14839693903923035,0.999367356300354,0.8672990202903748,0.08910413086414337,-0.022834215313196182,0.9987137317657471,0.8623796105384827,0.09327603131532669,-0.18598613142967224,0.9990050792694092,0.8812193870544434,0.11336863040924072,-0.09260804951190948,0.9989583492279053,0.879345715045929,0.11330544948577881,-0.141605406999588,0.9989660382270813,0.8527097105979919,0.16811734437942505,0.1123180091381073,0.9992840886116028,0.8366447687149048,0.17382186651229858,-0.24780495464801788,0.999442994594574,0.8511202335357666,0.24085146188735962,0.29653269052505493,0.603897213935852,0.7955397367477417,0.2695487439632416,-0.29810869693756104,0.9224057793617249,0.9032547473907471,0.26266270875930786,0.4220324754714966,0.5011988878250122,0.794408917427063,0.38046959042549133,-0.3004642426967621,0.5390055775642395,0.9142872095108032,0.2682846784591675,0.452546626329422,0.48279646039009094,0.7892952561378479,0.4049608111381531,-0.32436805963516235,0.5173711180686951,0.9136812686920166,0.2620243728160858,0.4220889210700989,0.4846789836883545,0.7994155287742615,0.3995301127433777,-0.33749377727508545,0.5162810683250427,0.910250723361969,0.2614617943763733,0.4124397337436676,0.4763003885746002,0.8014395833015442,0.3828973174095154,-0.3036392629146576,0.5006763339042664,0.8125490546226501,0.37305769324302673,0.09925595670938492,0.9990853071212769,0.7892417311668396,0.3932724893093109,-0.09953818470239639,0.9994866251945496,0.869871973991394,0.5068892240524292,0.10732266306877136,0.8740084171295166,0.7754522562026978,0.5893772840499878,-0.14476987719535828,0.9614635109901428,0.9262828230857849,0.6744794249534607,0.17572247982025146,0.9090560078620911,0.7271085381507874,0.7504807114601135,-0.1160520538687706,0.9626286029815674,0.9264869689941406,0.7120783925056458,0.179275780916214,0.924903392791748,0.7150471806526184,0.7771881222724915,-0.11819158494472504,0.9238795638084412,0.9707823395729065,0.6783005595207214,0.14455357193946838,0.8461095690727234,0.7493922710418701,0.7998773455619812,-0.21084101498126984,0.8982548117637634
running,0.8852011561393738,0.09935630857944489,-0.1399105340242386,0.9994614124298096,0.8800738453865051,0.08369171619415283,-0.12042737752199173,0.9993557333946228,0.8793213963508606,0.08325420320034027,-0.12040605396032333,0.9992791414260864,0.8784655928611755,0.08286914229393005,-0.12045711278915405,0.9992938041687012,0.8787713646888733,0.08450047671794891,-0.15686534345149994,0.9994320869445801,0.8771445155143738,0.08461586385965347,-0.15685728192329407,0.9993953704833984,0.8753091096878052,0.08481185138225555,-0.15695269405841827,0.999430239200592,0.8677806258201599,0.09011225402355194,-0.023257482796907425,0.9988406300544739,0.8635833263397217,0.09367723762989044,-0.1874801516532898,0.9991039633750916,0.8816136121749878,0.1145368292927742,-0.10174474120140076,0.9990609288215637,0.8798908591270447,0.11404537409543991,-0.14935402572155,0.9990686774253845,0.8526752591133118,0.17062395811080933,0.11001258343458176,0.9993458986282349,0.837579607963562,0.1740025132894516,-0.2496146410703659,0.9994979500770569,0.8559392094612122,0.24920770525932312,0.26247113943099976,0.5972785949707031,0.7996694445610046,0.27671921253204346,-0.2972651422023773,0.9290819764137268,0.9039127230644226,0.28011712431907654,0.33844929933547974,0.5437058806419373,0.799885094165802,0.3985357880592346,-0.2993510067462921,0.5836068987846375,0.9140370488166809,0.28729674220085144,0.3597433269023895,0.5239744186401367,0.7959961295127869,0.427537739276886,-0.32508018612861633,0.5628783702850342,0.9131582379341125,0.2817894518375397,0.32726168632507324,0.5262917876243591,0.8082153797149658,0.4256359040737152,-0.3360864818096161,0.5617539286613464,0.9098191261291504,0.280006468296051,0.3263576030731201,0.5168195962905884,0.8093664050102234,0.41101914644241333,-0.3020176887512207,0.5462008118629456,0.8110166192054749,0.3804311156272888,0.10072200745344162,0.999009907245636,0.789152204990387,0.40011081099510193,-0.10087651014328003,0.9994898438453674,0.8684454560279846,0.5103097558021545,0.10441845655441284,0.8738787770271301,0.7952956557273865,0.5947445631027222,-0.14562134444713593,0.9636285901069641,0.9226845502853394,0.6802815794944763,0.1730222851037979,0.9049097895622253,0.7750659584999084,0.7676709294319153,-0.11613281071186066,0.9649732112884521,0.9193848371505737,0.717681348323822,0.17585575580596924,0.9201495051383972,0.7665265798568726,0.8019170761108398,-0.11963456869125366,0.9276114106178284,0.9653826355934143,0.6898359656333923,0.13659174740314484,0.8527173399925232,0.805843710899353,0.8049458861351013,-0.21794237196445465,0.9063870906829834
running,0.8866400122642517,0.09972188621759415,-0.16309919953346252,0.9995147585868835,0.8816186785697937,0.08386388421058655,-0.14531239867210388,0.9994188547134399,0.8809409141540527,0.08339306712150574,-0.1453375220298767,0.9993494153022766,0.8801596164703369,0.08297093212604523,-0.1454116702079773,0.9993629455566406,0.8802162408828735,0.08472499251365662,-0.18033906817436218,0.999488115310669,0.8785785436630249,0.08487162739038467,-0.18033839762210846,0.9994547367095947,0.8767255544662476,0.0850927010178566,-0.18039782345294952,0.9994862675666809,0.8690953850746155,0.09047241508960724,-0.05303514376282692,0.9989532232284546,0.8645777106285095,0.0941200703382492,-0.2105618417263031,0.9991920590400696,0.8833521604537964,0.11492273211479187,-0.12550708651542664,0.9991525411605835,0.8813069462776184,0.11454987525939941,-0.17129749059677124,0.9991605877876282,0.8534078598022461,0.17191177606582642,0.08592330664396286,0.9994017481803894,0.8382431864738464,0.1741672307252884,-0.26622211933135986,0.9995473623275757,0.8555600047111511,0.25927549600601196,0.22585877776145935,0.5778018832206726,0.8091623783111572,0.2840823531150818,-0.3011547029018402,0.9346257448196411,0.903102457523346,0.2929654121398926,0.2823597192764282,0.5801191926002502,0.8146284222602844,0.4535084068775177,-0.30054745078086853,0.6231415271759033,0.9120714664459229,0.30101919174194336,0.30024078488349915,0.5592364072799683,0.8086119294166565,0.49664875864982605,-0.328643262386322,0.6029413938522339,0.9115445613861084,0.29622459411621094,0.2670792043209076,0.5618320107460022,0.8223538398742676,0.5036417841911316,-0.3358667194843292,0.6014423370361328,0.9092831611633301,0.29437071084976196,0.2696400284767151,0.5511729121208191,0.8246945142745972,0.4876860976219177,-0.3021031618118286,0.5850892663002014,0.8110269904136658,0.38897019624710083,0.10022144764661789,0.9989528059959412,0.7863672971725464,0.4063105583190918,-0.10032457858324051,0.9994897842407227,0.8673210144042969,0.5207847356796265,0.10325056314468384,0.8764743804931641,0.7842237949371338,0.6050919890403748,-0.12503574788570404,0.9655115008354187,0.9169251918792725,0.6908782720565796,0.18731042742729187,0.9035655856132507,0.7505201697349548,0.7731475830078125,-0.08155131340026855,0.9672451019287109,0.9113099575042725,0.7238963842391968,0.19194325804710388,0.9173787236213684,0.7425222396850586,0.804115891456604,-0.08644123375415802,0.9302980899810791,0.9590994119644165,0.7062756419181824,0.1523098349571228,0.8577964305877686,0.7702452540397644,0.817224383354187,-0.18467293679714203,0.9133303761482239
running,0.42101365327835083,0.383781373500824,-0.13207505643367767,0.9995363354682922,0.4219473600387573,0.37556183338165283,-0.11845415830612183,0.9994199872016907,0.42298248410224915,0.3756987750530243,-0.1184689849615097,0.9993472099304199,0.42390966415405273,0.3759152591228485,-0.11847706139087677,0.9993628859519958,0.4175112247467041,0.37471580505371094,-0.12811315059661865,0.9994858503341675,0.41530993580818176,0.3743118643760681,-0.12813478708267212,0.9994583129882812,0.41288650035858154,0.3738366365432739,-0.12817519903182983,0.9994902610778809,0.421547532081604,0.3787422478199005,-0.04464852437376976,0.9989679455757141,0.4063791334629059,0.37631094455718994,-0.08823784440755844,0.9991628527641296,0.4211309552192688,0.3932076692581177,-0.10374202579259872,0.9992116093635559,0.4163447916507721,0.3931195139884949,-0.11648675054311752,0.9992281198501587,0.4320417046546936,0.4316372871398926,0.012323171831667423,0.9994360208511353,0.3871288299560547,0.4278351962566376,-0.0803985521197319,0.9995638728141785,0.438131183385849,0.4874049723148346,0.03034139983355999,0.6065034866333008,0.3902447521686554,0.5043498277664185,-0.13621945679187775,0.9405494332313538,0.4381445050239563,0.5414538979530334,-0.047193098813295364,0.6055358052253723,0.42224809527397156,0.49783390760421753,-0.22210782766342163,0.6600329279899597,0.4384003281593323,0.5569142699241638,-0.0631633847951889,0.5796551704406738,0.4311584234237671,0.4948898255825043,-0.2476179152727127,0.6410415172576904,0.4361467659473419,0.5555821657180786,-0.07774017751216888,0.5824148654937744,0.4319116771221161,0.4870743751525879,-0.245221808552742,0.6395778059959412,0.43550559878349304,0.5516836047172546,-0.054842621088027954,0.5700193047523499,0.428867906332016,0.4876386821269989,-0.22154654562473297,0.6231099963188171,0.42027828097343445,0.5628934502601624,0.025691263377666473,0.9990320205688477,0.39390790462493896,0.560949981212616,-0.025655454024672508,0.9995158910751343,0.445675790309906,0.6359169483184814,-0.062380291521549225,0.8860742449760437,0.393951416015625,0.6661106944084167,-0.06214213743805885,0.9669450521469116,0.41195714473724365,0.6559766530990601,0.15518461167812347,0.8793522715568542,0.3772278130054474,0.7510614395141602,0.041878074407577515,0.9687172770500183,0.40440455079078674,0.6517326831817627,0.17583109438419342,0.887576699256897,0.3737398087978363,0.763614296913147,0.049838848412036896,0.92132169008255,0.4067024290561676,0.6974260210990906,0.151086688041687,0.8461121320724487,0.380690336227417,0.7810415625572205,-0.018098684027791023,0.919154703617096
